gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1192727168	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS277548323	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Serengeti NP--Naabi Hill Gate	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.83207	34.99758							2005-07-11T02:00Z	11	7	2005	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS277548323			CC0_1_0		obsr412831			2016-11-25T00:09Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192647632	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS277295913	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Tarangire NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.99133	36.00014							2014-10-10T02:00Z	10	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS277295913			CC0_1_0		obsr450369			2016-11-25T00:08Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192575741	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS277258779	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Lake Manyara NP (Arusha Province)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.55655	35.77293							2014-08-21T02:00Z	21	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS277258779			CC0_1_0		obsr248022			2016-11-25T00:05Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192267774	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276972974	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Lake Mburo National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.63513	31.01166							2014-10-11T02:00Z	11	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276972974			CC0_1_0		obsr530163			2016-11-25T00:04Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192267731	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276972944	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Lake Mburo National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.63513	31.01166							2014-10-10T02:00Z	10	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276972944			CC0_1_0		obsr530163			2016-11-25T00:04Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192260721	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276962060	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Ndutu Plains	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.08567	35.23178							2014-10-03T02:00Z	3	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276962060			CC0_1_0		obsr450369			2016-11-25T00:03Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192249795	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276960073	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Eastco Private Tented Camp	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.42722	34.87333							2014-10-01T02:00Z	1	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276960073			CC0_1_0		obsr450369			2016-11-25T00:03Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192239400	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276876290	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Lake Mburo National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.63513	31.01166							2014-10-11T02:00Z	11	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276876290			CC0_1_0		obsr536265			2016-11-25T00:02Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192227237	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276869331	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	UG	Lake Mburo National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.63513	31.01166							2014-10-10T02:00Z	10	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276869331			CC0_1_0		obsr536265			2016-11-25T00:02Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1192020368	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276634139	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	PT	IBA Portas de Ródão e Vale Mourão--Portas de Ródão	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.64296	-7.68738							2012-01-30T01:00Z	30	1	2012	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276634139			CC0_1_0		obsr287948			2016-11-25T00:01Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191867693	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276623419	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	katikati Nyaaburu lodge Moru Kopi	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.71261	34.74152							2014-08-17T02:00Z	17	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276623419			CC0_1_0		obsr248022			2016-11-25T00:00Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191837269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276325330	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Lemala Mara River Camp	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.55849	34.87404							2014-08-15T02:00Z	15	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276325330			CC0_1_0		obsr248022			2016-11-24T23:56Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191653242	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276134291	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Tarangire NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.99133	36.00014							2014-08-10T02:00Z	10	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276134291			CC0_1_0		obsr248022			2016-11-24T23:55Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191607516	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276293996	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Lemala Mara River Camp	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.55849	34.87404							2014-08-14T02:00Z	14	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276293996			CC0_1_0		obsr248022			2016-11-24T23:57Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191601720	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276282325	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Lemala Mara River Camp	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.55849	34.87404							2014-08-13T02:00Z	13	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276282325			CC0_1_0		obsr248022			2016-11-24T23:57Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191585568	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276208504	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Ngorongoro Conservation Area--Lake Masek	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.02561	35.04075							2014-08-12T02:00Z	12	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276208504			CC0_1_0		obsr248022			2016-11-24T23:56Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191431504	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS276091059	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ES	Tarifa--Observatorio de Cazalla	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.03309	-5.57732							2014-10-04T02:00Z	4	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS276091059			CC0_1_0		obsr132334			2016-11-24T23:55Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191304284	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS275819193	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai mara Sand river gate	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.65596	35.21358							2014-08-30T02:00Z	30	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS275819193			CC0_1_0		obsr393275			2016-11-24T23:52Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191298473	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS275819143	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.4569	35.08278							2014-08-29T02:00Z	29	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS275819143			CC0_1_0		obsr393275			2016-11-24T23:53Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191294062	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS275819084	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR--central section	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.54734	35.18166							2014-08-28T02:00Z	28	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS275819084			CC0_1_0		obsr393275			2016-11-24T23:52Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191289612	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS275817695	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ES	Tarifa--Observatorio de Cazalla	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.03309	-5.57732							2014-09-26T02:00Z	26	9	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS275817695			CC0_1_0		obsr112627			2016-11-24T23:52Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1191178552	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_AU:OBS275879946	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.4569	35.08278							2014-09-15T02:00Z	15	9	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD_AU	OBS275879946			CC0_1_0		obsr434842			2016-11-24T23:54Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1190451647	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS275044500	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	ES	Tarifa--Observatorio de Cazalla	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.03309	-5.57732							2014-10-04T02:00Z	4	10	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS275044500			CC0_1_0		obsr312739			2016-11-24T23:47Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1190288983	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_AU:OBS274721748	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.4569	35.08278							2014-09-14T02:00Z	14	9	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD_AU	OBS274721748			CC0_1_0		obsr434842			2016-11-24T23:46Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1190268925	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274853821	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.4569	35.08278							2014-08-29T02:00Z	29	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274853821			CC0_1_0		obsr506103			2016-11-24T23:45Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1190267667	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274854271	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai mara Sand river gate	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.65596	35.21358							2014-08-30T02:00Z	30	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274854271			CC0_1_0		obsr506103			2016-11-24T23:45Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1190216468	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274549483	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Serengeti NP (Mara and Shinyanga Provinces)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-2.46128	34.68384							2009-11-11T01:00Z	11	11	2009	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274549483			CC0_1_0		obsr539882			2016-11-24T23:44Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1190153362	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274691304	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Hells Gate NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-0.88505	36.3066							2014-09-12T02:00Z	12	9	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274691304			CC0_1_0		obsr523710			2016-11-24T23:44Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1190058917	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274461110	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TD	Chad Mission 9-17-2014 Morning	e2e717bf-551a-4917-bdc9-4fa0f342c530	15.46735	20.67856							2014-09-17T02:00Z	17	9	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274461110			CC0_1_0		obsr352113			2016-11-24T23:42Z		TAXON_MATCH_FUZZY
1189888451	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274436071	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TD	Chad Mission 9-14-2014 Morning (2)	e2e717bf-551a-4917-bdc9-4fa0f342c530	14.89116	20.08467							2014-09-14T02:00Z	14	9	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274436071			CC0_1_0		obsr352113			2016-11-24T23:42Z		TAXON_MATCH_FUZZY
1189753658	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274218728	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Serengeti Mara	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.61478	35.05188							2013-10-03T02:00Z	3	10	2013	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274218728			CC0_1_0		obsr539373			2016-11-24T23:38Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1189751712	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274209860	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Tarangire NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.99133	36.00014							2013-09-28T02:00Z	28	9	2013	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274209860			CC0_1_0		obsr539373			2016-11-24T23:38Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1189737935	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274219686	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Serengeti Mara	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.61478	35.05188							2013-10-04T02:00Z	4	10	2013	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274219686			CC0_1_0		obsr539373			2016-11-24T23:38Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1189691311	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274056899	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR--central section	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.54734	35.18166							2014-08-28T02:00Z	28	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274056899			CC0_1_0		obsr506103			2016-11-24T23:38Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1189630041	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS273979964	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	TZ	Saadani NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-5.99956	38.75779							2014-09-21T02:00Z	21	9	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS273979964			CC0_1_0		obsr144265			2016-11-24T23:37Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1189003019	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS273451512	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Nairobi NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.36835	36.85089							2011-06-24T02:00Z	24	6	2011	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS273451512			CC0_1_0		obsr427379			2016-11-24T23:28Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188956908	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS290591293	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai Mara National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.61445	35.37514							2014-08-03T02:00Z	3	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS290591293			CC0_1_0		obsr416419			2016-11-24T23:26Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188954122	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS290591483	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai Mara National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.61445	35.37514							2014-08-03T02:00Z	3	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS290591483			CC0_1_0		obsr416419			2016-11-24T23:26Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188951333	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS290591764	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Samburu National Reserve	e2e717bf-551a-4917-bdc9-4fa0f342c530	0.59394	37.61022							2014-07-30T02:00Z	30	7	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS290591764			CC0_1_0		obsr416419			2016-11-24T23:26Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188946312	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS273251272	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.4569	35.08278							2014-08-06T02:00Z	6	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS273251272			CC0_1_0		obsr272646			2016-11-24T23:27Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188942434	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS273253064	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.4569	35.08278							2014-08-08T02:00Z	8	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS273253064			CC0_1_0		obsr272646			2016-11-24T23:28Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188941087	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS273252262	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Maasai Mara NR (general)	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.4569	35.08278							2014-08-07T02:00Z	7	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS273252262			CC0_1_0		obsr272646			2016-11-24T23:27Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188876925	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS280159092	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai Mara National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.61445	35.37514							2014-08-03T02:00Z	3	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS280159092			CC0_1_0		obsr413397			2016-11-24T23:26Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188864788	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS274714146	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Samburu National Reserve	e2e717bf-551a-4917-bdc9-4fa0f342c530	0.59394	37.61022							2014-07-30T02:00Z	30	7	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS274714146			CC0_1_0		obsr413397			2016-11-24T23:26Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
1188859559	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS281308319	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Gyps	Gyps rueppellii		SPECIES	Gyps rueppellii (A. E. Brehm, 1852)	KE	Masai Mara National Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	-1.61445	35.37514							2014-08-03T02:00Z	3	8	2014	2480384	2480384	HUMAN_OBSERVATION	CLO	EBIRD	OBS281308319			CC0_1_0		obsr413397			2016-11-24T23:26Z		TAXON_MATCH_FUZZY;COORDINATE_ROUNDED
