gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1292153976	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid1069616	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-33.12458	17.95792							2009-07-18T02:00Z	18	7	2009	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid1069616		Mr M. Moll	CC_BY_4_0		Mr M. Moll			2016-08-25T09:52Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1292147259	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid1063275	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-33.79125	18.37458							2009-07-08T02:00Z	8	7	2009	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid1063275		Prof L. Underhill	CC_BY_4_0		Prof L. Underhill			2016-08-25T09:52Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1292129806	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid1047133	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-33.79125	18.37458							2009-07-08T02:00Z	8	7	2009	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid1047133		Mr R.B.S. Sherley	CC_BY_4_0		Mr R.B.S. Sherley			2016-08-25T09:51Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1292102564	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid1022368	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-34.37458	18.87458							2009-06-28T02:00Z	28	6	2009	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid1022368		Prof L. Underhill	CC_BY_4_0		Prof L. Underhill			2016-08-25T09:49Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1292097023	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid101723	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-34.37458	21.37458							2007-11-29T01:00Z	29	11	2007	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid101723		K Heyer	CC_BY_4_0		K Heyer			2016-08-25T09:49Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1292096076	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid1016278	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-34.70792	19.37458							2009-03-24T01:00Z	24	3	2009	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid1016278		Dr L Waller	CC_BY_4_0		Dr L Waller			2016-08-25T09:49Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1292095002	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid1015203	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-34.70792	19.37458							2009-01-28T01:00Z	28	1	2009	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid1015203		Dr L Waller	CC_BY_4_0		Dr L Waller			2016-08-25T09:49Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1292094946	906e6978-e292-4a8b-9c39-adf6bb0f3323	urn:adu:sabap2:rid1015185	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-34.70792	19.37458							2009-01-23T01:00Z	23	1	2009	5229384	5229384	HUMAN_OBSERVATION	ADU	SABAP2	urn:adu:sabap2:rid1015185		Dr L Waller	CC_BY_4_0		Dr L Waller			2016-08-25T09:49Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1291524659	7e380070-f762-11e1-a439-00145eb45e9a	9afc4b2b-9a65-441f-bda4-801d69174752	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1880.11.18.776			CC0_1_0		A Salvin; Salvin			2016-09-06T18:19Z		
1291524120	7e380070-f762-11e1-a439-00145eb45e9a	4e101367-ea2f-4247-a705-949931f95304	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	E/			CC0_1_0		Symons; Symons			2016-09-06T18:19Z		
1291518693	7e380070-f762-11e1-a439-00145eb45e9a	48be2244-c8e7-45a2-8132-84a5c0620912	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862									1873-12-01T01:00Z		12	1873	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1880.11.18.774			CC0_1_0					2016-08-10T03:40Z		
1291518493	7e380070-f762-11e1-a439-00145eb45e9a	e0a793c3-3931-4bb1-8b20-32d88d08611f	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862									1873-12-01T01:00Z		12	1873	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1890.5.5.2			CC0_1_0					2016-09-06T18:19Z		
1291510867	7e380070-f762-11e1-a439-00145eb45e9a	fdbb4933-0605-4a09-889f-94457908499d	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape Town	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	E/1997.71.38			CC0_1_0		B B. Osmaston; Osmaston			2016-09-06T18:19Z		
1291510157	7e380070-f762-11e1-a439-00145eb45e9a	57ddf262-9943-4816-a90b-354096616542	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Table Bay | Table Bay	19456090-b49a-11d8-abeb-b8a03c50a862	-33.8833	18.45							1906-02-06T01:00Z	6	2	1906	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1906.12.2194			CC0_1_0		M J Nicoll; Nicoll			2016-09-06T18:19Z		GEODETIC_DATUM_ASSUMED_WGS84
1291510111	7e380070-f762-11e1-a439-00145eb45e9a	a8ffec77-78ce-43cb-9e15-a858f8d70026	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Table Bay | Table Bay	19456090-b49a-11d8-abeb-b8a03c50a862	-33.8833	18.45							1906-02-06T01:00Z	6	2	1906	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1906.12.21.95			CC0_1_0		M J Nicoll; Nicoll			2016-09-06T18:19Z		GEODETIC_DATUM_ASSUMED_WGS84
1291510061	7e380070-f762-11e1-a439-00145eb45e9a	547f4932-2d5c-455d-ac61-0c46c3a57b37	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		Captive bred	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/1998.23.2			CC0_1_0					2016-09-06T18:19Z		
1291510048	7e380070-f762-11e1-a439-00145eb45e9a	f7231a44-7b09-43e4-8346-2409108337c7	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)		Captive bred.	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/1998.23.3			CC0_1_0					2016-09-06T18:19Z		
1291505329	7e380070-f762-11e1-a439-00145eb45e9a	098dc4af-5e44-412d-bf07-4b5d16761f38	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Muizenberg | Cape	19456090-b49a-11d8-abeb-b8a03c50a862	-34.1	18.45							1934-04-01T01:00Z		4	1934	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	No accession no 6			CC0_1_0					2016-09-06T18:19Z		GEODETIC_DATUM_ASSUMED_WGS84
1291505192	7e380070-f762-11e1-a439-00145eb45e9a	b91f59c2-bf4f-4d3d-98f5-e7b3455633fa	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	NA	Ichabo Island | Ichabo Is	19456090-b49a-11d8-abeb-b8a03c50a862									1910-12-03T01:00Z	3	12	1910	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1911.12.18.13			CC0_1_0		W P. Lowe; Lowe			2016-09-06T18:19Z		
1291504426	7e380070-f762-11e1-a439-00145eb45e9a	611202b9-5cea-48ae-94a3-1e8c5b915b5f	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1891.6.1.121			CC0_1_0		E L. Layard; Layard			2016-09-06T18:19Z		
1291485186	7e380070-f762-11e1-a439-00145eb45e9a	c4ac1e89-affb-42c6-a739-eb480eab5a73	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/2001.50.289			CC0_1_0					2016-08-10T03:38Z		
1291485178	7e380070-f762-11e1-a439-00145eb45e9a	08e9d4b3-3d38-4e3b-b5af-dd1c93cf7067	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/2001.50.291			CC0_1_0					2016-08-10T03:38Z		
1291470685	7e380070-f762-11e1-a439-00145eb45e9a	458ae30c-3768-4fbb-b2a2-e184792eea2d	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	GB	Died in captivity	19456090-b49a-11d8-abeb-b8a03c50a862									1997-03-17T01:00Z	17	3	1997	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/1998.48.24			CC0_1_0					2016-09-06T18:18Z		
1291468987	7e380070-f762-11e1-a439-00145eb45e9a	0ac928f4-a0b5-4c91-81d8-2c0e8c8c1569	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862									1890-03-26T01:00Z	26	3	1890	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1890.4.16.1			CC0_1_0		Mr J Abrahams; Abrahams			2016-09-06T18:18Z		
1291468984	7e380070-f762-11e1-a439-00145eb45e9a	39cbb486-4d6d-4954-82fe-2722c0452638	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1890.4.16.5			CC0_1_0		Mr J Abrahams; Abrahams			2016-09-06T18:18Z		
1291468978	7e380070-f762-11e1-a439-00145eb45e9a	0c34dd60-eade-4f6a-b8b3-4cc2ed13e776	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1890.4.16.4			CC0_1_0		Mr J Abrahams; Abrahams			2016-09-06T18:18Z		
1291468975	7e380070-f762-11e1-a439-00145eb45e9a	5993bb85-01bf-426e-8cc7-98b754fddfea	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1890.4.16.3			CC0_1_0		Mr J Abrahams; Abrahams			2016-09-06T18:18Z		
1291468873	7e380070-f762-11e1-a439-00145eb45e9a	f9589ddc-13d5-40f6-afd0-3d1d42bc81dc	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862									1890-02-07T01:00Z	7	2	1890	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1890.4.16.2			CC0_1_0		Mr J Abrahams; Abrahams			2016-09-06T18:18Z		
1291467900	7e380070-f762-11e1-a439-00145eb45e9a	89a62d0f-7770-408e-aeb8-c195774a6bce	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/2015.24.1			CC0_1_0					2016-08-10T03:38Z		
1291427089	7e380070-f762-11e1-a439-00145eb45e9a	9f80d287-618b-4aa4-a913-64101bc8866f	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyers Island, S.W. Cape	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	E/1998.72.28			CC0_1_0		Alfred W Vincent; Vincent			2016-09-06T18:18Z		
1291427071	7e380070-f762-11e1-a439-00145eb45e9a	b4430c4f-d8c6-4c12-a8d6-320568ef3b9b	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dyers Island, S.W. Cape	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	E/1998.72.27			CC0_1_0		Alfred W Vincent; Vincent			2016-09-06T18:18Z		
1291419839	7e380070-f762-11e1-a439-00145eb45e9a	bffc13ae-bc50-4814-9336-ac7a73cd7e35	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dassen Island, S.W. Cape	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	E/1998.72.29			CC0_1_0		Alfred W Vincent; Vincent			2016-09-06T18:18Z		
1291407915	7e380070-f762-11e1-a439-00145eb45e9a	0b133eb8-ec0e-443c-9a90-c6d4075e7578	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1891.6.18.120			CC0_1_0					2016-09-06T18:18Z		
1291400038	7e380070-f762-11e1-a439-00145eb45e9a	443c1688-1a38-446b-9cd5-df322373b3b9	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dassen Is | Dassen Island	19456090-b49a-11d8-abeb-b8a03c50a862	-33.4333	18.0833											5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1914.10.8.3			CC0_1_0		Guilbert, M. (or Cuthbert?); Guilbert, M. (or Cuthbert?)			2016-08-10T03:35Z		GEODETIC_DATUM_ASSUMED_WGS84
1291397333	7e380070-f762-11e1-a439-00145eb45e9a	71aa480f-6f85-4957-94f9-0a1f5d0ee075	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	A/2008.13.66			CC0_1_0					2016-08-10T03:35Z		
1291396276	7e380070-f762-11e1-a439-00145eb45e9a	2893cb32-a4ec-4a20-9263-22d2b71ed6ba	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	Vel. Cat. 43.140b			CC0_1_0					2016-08-10T03:35Z		
1291396020	7e380070-f762-11e1-a439-00145eb45e9a	39b58fce-f4a6-4a5e-a5bd-cc334fe8dd4e	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/2001.50.290			CC0_1_0					2016-08-10T03:35Z		
1291386955	7e380070-f762-11e1-a439-00145eb45e9a	dbf79c04-b39e-4121-91a9-f14a13fdb9a2	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1987.24.191			CC0_1_0					2016-09-06T18:17Z		
1291384338	7e380070-f762-11e1-a439-00145eb45e9a	d84b1407-1f2b-42c1-b7c7-9057614fd16e	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1987.24.211			CC0_1_0					2016-09-06T18:17Z		
1291381251	7e380070-f762-11e1-a439-00145eb45e9a	8cd9521d-3f92-4cee-b287-c4754d952e3e	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1969.40.1			CC0_1_0					2016-09-06T18:17Z		
1291377573	7e380070-f762-11e1-a439-00145eb45e9a	6e9a7b90-59e9-4512-8166-16588cdda25c	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1969.40.2			CC0_1_0					2016-09-06T18:17Z		
1291376803	7e380070-f762-11e1-a439-00145eb45e9a	9d6d3d49-3cbb-4dec-96cf-0ffe5142c683	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	No accession no.			CC0_1_0					2016-08-10T03:35Z		
1291372900	7e380070-f762-11e1-a439-00145eb45e9a	1b2b9724-5779-4659-8e28-25db101c0edc	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)			19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	S/2008.1.24			CC0_1_0					2016-08-10T03:34Z		
1291370606	7e380070-f762-11e1-a439-00145eb45e9a	4a0d9f66-2f02-4859-bf7b-323bf995670a	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	E/1998.72.30			CC0_1_0		Alfred W Vincent; Vincent			2016-09-06T18:17Z		
1291370302	7e380070-f762-11e1-a439-00145eb45e9a	57feffea-e6c6-46ac-9d5b-496422f1ce37	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1987.24.212			CC0_1_0					2016-09-06T18:17Z		
1291362579	7e380070-f762-11e1-a439-00145eb45e9a	a71b1eed-149a-4f21-a0ac-9591ae8debc6	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	19456090-b49a-11d8-abeb-b8a03c50a862									1873-12-01T01:00Z		12	1873	5229384	5229384	PRESERVED_SPECIMEN	NHMUK	ZOO	1890.5.5.3			CC0_1_0					2016-09-06T18:17Z		
1291135381	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3707580	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.02976	18.46047	28888.0						2015-04-06T03:26Z	6	4	2015	5229384	5229384	HUMAN_OBSERVATION	iNaturalist	Observations	3707580			CC_BY_NC_4_0	Judd Patterson	Judd Patterson			2016-08-10T02:56Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1288154497	96678e90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Prinz-Edward-Inseln, Dassen,	c76cf030-2a95-11da-9cc1-b8a03c50a862													5229384	5229384	PRESERVED_SPECIMEN	SMF	Collection Aves (bird skins)	37866			CC_BY_4_0					2016-08-04T12:20Z		RECORDED_DATE_UNLIKELY
1288049814	2fd17f41-80ef-4c15-ac48-63ca89f4bb16	urn:catalog:adu:CWAC:505769-2	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-32.06777	18.3131							2013-09-25T02:00Z	25	9	2013	5229384	5229384	HUMAN_OBSERVATION	ADU	CWAC	urn:catalog:adu:CWAC:505769-2	505769:2		CC_BY_NC_4_0		Mr Y. Chesselet			2016-08-03T15:45Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1288049813	2fd17f41-80ef-4c15-ac48-63ca89f4bb16	urn:catalog:adu:CWAC:505771-2	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-32.06777	18.3131							2013-11-28T01:00Z	28	11	2013	5229384	5229384	HUMAN_OBSERVATION	ADU	CWAC	urn:catalog:adu:CWAC:505771-2	505771:2		CC_BY_NC_4_0		Mr Y. Chesselet			2016-08-03T15:45Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1288049811	2fd17f41-80ef-4c15-ac48-63ca89f4bb16	urn:catalog:adu:CWAC:505759-2	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA		dd862d06-e6e9-4ab9-bc86-c875cc148c1f	-32.06777	18.3131							2015-12-09T01:00Z	9	12	2015	5229384	5229384	HUMAN_OBSERVATION	ADU	CWAC	urn:catalog:adu:CWAC:505759-2	505759:2		CC_BY_NC_4_0		Mr Y. Chesselet			2016-08-03T15:45Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
